date,time,day_of_week,temperature,humidity,weather,occupancy,number_of_appliances_used,total_energy_kwh,tariff_rs_per_kwh,total_electricity_bill_rs
2023-01-06,11:00:00,Friday,18.0,74,sunny,1,2,0.17019312322071173,5.08,8.65
2023-01-06,11:30:00,Friday,22.878061793328552,63,sunny,2,2,2.8513819505065285,5.8,16.54
2023-01-06,12:00:00,Friday,26.7371592430342,45,rainy,3,3,1.7962203341517906,5.11,9.18
2023-01-06,12:30:00,Friday,21.761084090175753,46,sunny,2,3,2.6225567995993,6.48,16.99
2023-01-06,13:00:00,Friday,36.16205651965818,48,cloudy,2,2,4.454662128280354,5.61,24.99
2023-01-06,13:30:00,Friday,20.849293110196836,76,sunny,1,1,1.4691397524873744,5.05,7.42
2023-01-06,14:00:00,Friday,25.799777566515083,55,sunny,4,6,4.311992281032782,5.73,24.71
2023-01-06,14:30:00,Friday,28.653702886430455,73,sunny,4,6,5.051436838608075,7.44,37.58
2023-01-06,15:00:00,Friday,35.20636644533058,74,cloudy,1,3,3.0023082371907246,6.35,19.06
2023-01-06,15:30:00,Friday,20.8206892441028,74,rainy,2,4,1.1601057867018152,5.36,6.22
2023-01-06,16:00:00,Friday,33.815818760774796,59,cloudy,3,4,4.655768608881237,5.94,27.66
2023-01-06,16:30:00,Friday,28.051165305097935,62,sunny,1,2,1.6280907901599948,5.4,8.79
2023-01-06,17:00:00,Friday,23.092456744760245,81,sunny,4,5,4.814543784700515,6.18,29.75
2023-01-06,17:30:00,Friday,30.310517371316354,93,cloudy,4,4,5.785593448306262,7.68,44.43
2023-01-06,18:00:00,Friday,28.99529847786735,74,sunny,1,3,2.0646321285712856,5.94,12.26
2023-01-06,18:30:00,Friday,24.998915614206027,86,sunny,2,2,2.178238512704446,5.7,12.42
2023-01-06,19:00:00,Friday,28.349010424950094,85,sunny,5,7,6.821696697656254,6.59,44.95
2023-01-06,19:30:00,Friday,26.0734320156912,62,sunny,3,5,3.3225687972433833,6.13,20.37
2023-01-06,20:00:00,Friday,28.56758672625624,43,sunny,5,5,5.915671555282794,7.61,45.02
2023-01-06,20:30:00,Friday,31.310653372605234,49,sunny,3,3,4.417362136428335,6.29,27.79
2023-01-06,21:00:00,Friday,35.93008408072676,82,rainy,5,5,3.8992854019581387,6.23,24.29
2023-01-06,21:30:00,Friday,21.810922505865754,50,rainy,5,6,2.8120922231284387,6.02,16.93
2023-01-06,22:00:00,Friday,38.665166873281336,79,rainy,3,3,3.0327445933960964,5.69,17.26
2023-01-06,22:30:00,Friday,18.23956100238749,94,sunny,3,4,3.4983318730213866,5.78,20.22
2023-01-06,23:00:00,Friday,27.241074524822082,94,cloudy,4,4,1.3898500331604555,5.17,7.19
2023-01-06,23:30:00,Friday,30.941586032422883,48,sunny,2,3,0.9661536943859083,5.35,5.17
2023-01-07,00:00:00,Saturday,29.404959338675162,79,cloudy,2,2,0.9449824870300964,5.43,5.13
2023-01-07,00:30:00,Saturday,24.88650240089703,51,rainy,4,5,0.6451239270358786,5.1,3.29
2023-01-07,01:00:00,Saturday,26.959388748213623,56,rainy,5,5,0.8970894015706167,5.06,4.54
2023-01-07,01:30:00,Saturday,25.534995326705836,71,cloudy,3,5,1.084239259086777,5.28,5.72
2023-01-07,02:00:00,Saturday,25.053176215278942,62,sunny,1,1,0.49353790582375984,5.45,2.69
2023-01-07,02:30:00,Saturday,32.24801048510513,54,rainy,5,5,1.051558182806771,5.48,5.76
2023-01-07,03:00:00,Saturday,29.785077429825236,90,rainy,2,4,0.5182501255140063,5.26,2.73
2023-01-07,03:30:00,Saturday,24.535452023696728,67,rainy,3,5,0.5734512334759557,5.15,2.95
2023-01-07,04:00:00,Saturday,32.49799937716625,91,rainy,4,5,0.919134558739941,5.39,4.95
2023-01-07,04:30:00,Saturday,29.536497604383047,77,sunny,5,7,1.8211367528008457,5.12,9.32
2023-01-07,05:00:00,Saturday,32.0643105941948,44,sunny,1,2,0.8311493643724931,5.42,4.5
2023-01-07,05:30:00,Saturday,31.14814420961806,79,cloudy,5,5,2.1353261634066123,6.37,13.6
2023-01-07,06:00:00,Saturday,23.855024945389637,57,sunny,4,6,1.332948164699199,5.18,6.9
2023-01-07,06:30:00,Saturday,25.199094799015153,92,sunny,1,2,0.3095022867729964,5.12,1.58
2023-01-07,07:00:00,Saturday,31.736468025616308,60,windy,5,5,0.9821090912542647,5.09,5.0
2023-01-07,07:30:00,Saturday,31.051851327167324,54,sunny,4,5,1.5517789589896616,5.32,8.26
2023-01-07,08:00:00,Saturday,27.89549203017926,42,rainy,5,5,2.88257330861436,6.48,18.68
2023-01-07,08:30:00,Saturday,28.58663691654391,85,cloudy,3,4,3.90236878271869,5.95,23.22
2023-01-07,09:00:00,Saturday,34.388324478942124,65,sunny,5,5,7.035668460384124,6.82,47.98
2023-01-07,09:30:00,Saturday,25.04214305582085,54,windy,4,4,2.414039047201756,6.33,15.28
2023-01-07,10:00:00,Saturday,30.735486905850188,84,sunny,2,3,3.3924257665031097,6.22,21.1
2023-01-07,10:30:00,Saturday,26.98903673783053,92,sunny,4,4,4.361542354065741,5.58,24.34
2023-01-07,11:00:00,Saturday,26.9115939838639,59,sunny,5,6,6.032897031945456,6.82,41.14
2023-01-07,11:30:00,Saturday,33.49388425993595,60,rainy,3,3,2.328334183713927,5.88,13.69
2023-01-07,12:00:00,Saturday,32.12708174494015,65,windy,2,4,1.5847170709140137,5.14,8.15
2023-01-07,12:30:00,Saturday,32.06754818000319,80,cloudy,4,6,6.281311390148856,7.55,47.42
2023-01-07,13:00:00,Saturday,34.52739403577164,62,cloudy,2,3,4.02816129015409,5.7,22.96
2023-01-07,13:30:00,Saturday,28.105019208163796,88,sunny,3,5,0.32565744058289353,6.3,20.52
2023-01-07,14:00:00,Saturday,31.40976485647482,90,cloudy,1,3,2.693082892113217,6.24,16.8
2023-01-07,14:30:00,Saturday,26.44866621703272,64,cloudy,2,2,2.680822303315548,5.52,14.8
2023-01-07,15:00:00,Saturday,29.62083176244221,43,sunny,4,6,5.050435885938953,6.84,34.54
2023-01-07,15:30:00,Saturday,27.349284728161578,91,cloudy,3,4,4.212119212312343,6.02,25.36
2023-01-07,16:00:00,Saturday,28.48497982496359,49,cloudy,4,5,5.168857783515146,6.77,34.99
2023-01-07,16:30:00,Saturday,30.97578512718457,61,cloudy,3,3,4.5209634193004975,6.32,28.57
2023-01-07,17:00:00,Saturday,23.908896583832636,42,sunny,4,6,3.882356255446693,5.64,21.9
2023-01-07,17:30:00,Saturday,38.4619363784273,58,windy,3,3,3.061219053272814,5.67,17.36
2023-01-07,18:00:00,Saturday,22.96991309250149,70,sunny,5,7,5.494002988613698,7.2,39.56
2023-01-07,18:30:00,Saturday,21.92905693606134,48,cloudy,4,6,4.927542586224992,5.53,27.25
2023-01-07,19:00:00,Saturday,33.79055436750034,68,sunny,3,5,5.1267714520704795,7.68,39.37
2023-01-07,19:30:00,Saturday,31.95831346981468,76,windy,1,1,1.0580267504514351,5.28,5.59
2023-01-07,20:00:00,Saturday,31.120599085260775,85,sunny,3,3,3.9087461637170104,6.16,24.08
2023-01-07,20:30:00,Saturday,31.1417275463214,46,rainy,1,3,1.0944062258815141,5.16,5.65
2023-01-07,21:00:00,Saturday,27.938766135765427,92,sunny,2,3,2.68975909551023,6.46,17.38
2023-01-07,21:30:00,Saturday,23.51372814257084,77,rainy,3,5,1.6982893400418144,5.19,8.81
2023-01-07,22:00:00,Saturday,28.37902279096863,63,windy,2,3,1.66709530526111,5.1,8.5
2023-01-07,22:30:00,Saturday,24.61419144243944,47,windy,2,4,1.0698619422469162,5.25,5.62
2023-01-07,23:00:00,Saturday,32.87559866708875,73,sunny,5,7,1.969523715460958,5.1,10.04
2023-01-07,23:30:00,Saturday,27.264713092489306,65,sunny,3,4,1.0781544861047565,5.48,5.91
2023-01-08,00:00:00,Sunday,23.872514016037442,67,sunny,5,6,1.8777981036885008,5.27,9.9
2023-01-08,00:30:00,Sunday,26.393070791735035,67,rainy,5,5,1.0316876195031273,5.32,5.49
2023-01-08,01:00:00,Sunday,30.06465727137812,85,cloudy,2,3,1.1279554659932958,5.26,5.93
2023-01-08,01:30:00,Sunday,25.181377235980126,93,cloudy,4,6,1.4110689508659928,5.15,7.27
2023-01-08,02:00:00,Sunday,23.888898022167844,46,sunny,2,2,0.6281811966260956,5.12,3.22
2023-01-08,02:30:00,Sunday,29.218436057459563,42,sunny,2,4,0.9247760570085549,5.48,5.07
2023-01-08,03:00:00,Sunday,29.224832855543614,91,cloudy,1,1,0.5219015566720108,5.19,2.71
2023-01-08,03:30:00,Sunday,25.46528412314435,61,sunny,4,6,1.2240595413478077,5.07,6.21
2023-01-08,04:00:00,Sunday,25.644808471908387,94,sunny,2,3,0.7830402470106508,5.27,4.13
2023-01-08,04:30:00,Sunday,29.16024968678818,77,sunny,4,6,1.5801554143453178,5.15,8.14
2023-01-08,05:00:00,Sunday,20.75957829251338,92,sunny,1,3,0.408427119810536,5.36,2.19
2023-01-08,05:30:00,Sunday,20.962681128117225,85,sunny,4,4,1.3841782749035552,5.21,7.21
2023-01-08,06:00:00,Sunday,24.40777889373782,83,windy,3,4,0.492624756831839,5.47,2.69
2023-01-08,06:30:00,Sunday,26.932764241440765,57,sunny,1,2,0.6072826727481873,5.24,3.18
2023-01-08,07:00:00,Sunday,29.554537827990025,51,cloudy,4,6,1.5153106253103896,5.35,8.11
2023-01-08,07:30:00,Sunday,35.37678108474776,70,rainy,5,7,1.0793702944248635,5.43,5.86
2023-01-08,08:00:00,Sunday,32.2882981160101,78,cloudy,4,4,5.5328283838433405,7.53,41.66
2023-01-08,08:30:00,Sunday,27.200307350182864,44,sunny,1,1,1.799376769110246,5.29,9.52
2023-01-08,09:00:00,Sunday,27.904918960486555,83,sunny,5,6,6.16662102289259,7.46,46.0
2023-01-08,09:30:00,Sunday,22.987353176810956,80,sunny,4,5,4.61861041697522,5.76,26.6
2023-01-08,10:00:00,Sunday,27.90743432003805,68,cloudy,4,4,5.092643562311913,7.22,36.77
2023-01-08,10:30:00,Sunday,26.55670680539931,82,cloudy,1,1,1.2302321001173717,5.06,6.22
2023-01-08,11:00:00,Sunday,29.613592801690448,75,windy,5,7,3.251289534212621,5.84,18.99
2023-01-08,11:30:00,Sunday,23.863845282238387,53,sunny,5,7,5.342426035028452,6.92,36.97
2023-01-08,12:00:00,Sunday,30.596732571205862,83,rainy,4,4,3.0789462064860897,6.37,19.61
2023-01-08,12:30:00,Sunday,35.66369456501289,57,rainy,3,3,2.8840589231889933,5.98,17.25
2023-01-08,13:00:00,Sunday,27.456199257715713,46,sunny,1,1,1.8158056613247529,5.38,9.77
2023-01-08,13:30:00,Sunday,30.008558610494706,62,sunny,1,3,2.5127503865379475,5.98,15.03
2023-01-08,14:00:00,Sunday,31.450719958555563,72,cloudy,2,3,3.5665475536539937,5.82,20.76
2023-01-08,14:30:00,Sunday,25.993897640570818,84,sunny,5,5,5.309309750985049,7.62,40.46
2023-01-08,15:00:00,Sunday,29.120462409052084,55,cloudy,5,7,5.91573671368817,7.25,42.89
2023-01-08,15:30:00,Sunday,28.062962003908975,76,sunny,2,3,2.3727612387564205,6.14,14.57
2023-01-08,16:00:00,Sunday,28.48838049274416,90,sunny,4,4,5.074476069374156,7.09,35.98
2023-01-08,16:30:00,Sunday,24.13495108072267,64,rainy,4,5,2.1639081777134535,5.69,12.31
2023-01-08,17:00:00,Sunday,28.122550871294713,48,sunny,1,3,2.287845258065153,6.34,14.5
2023-01-08,17:30:00,Sunday,30.489991456227248,94,windy,4,6,2.9442265510072563,6.24,18.37
2023-01-08,18:00:00,Sunday,35.25571803897521,67,cloudy,3,3,0.4428667473644697,5.89,26.08
2023-01-08,18:30:00,Sunday,32.79635413042603,48,cloudy,3,4,3.8918695261266842,6.44,25.06
2023-01-08,19:00:00,Sunday,38.76591228755778,51,windy,3,4,3.029815902880244,5.85,17.72
2023-01-08,19:30:00,Sunday,24.163262185559752,57,sunny,2,3,2.567866498565659,5.55,14.25
2023-01-08,20:00:00,Sunday,32.36160318360339,66,rainy,3,4,2.456564015657575,5.77,14.17
2023-01-08,20:30:00,Sunday,28.91671002869176,65,cloudy,2,4,2.7046096392636123,5.87,15.88
2023-01-08,21:00:00,Sunday,38.94901466608836,65,rainy,1,2,2.0072869975658483,6.32,12.69
2023-01-08,21:30:00,Sunday,23.958508573224243,49,sunny,1,1,1.470312635206314,5.4,7.94
2023-01-08,22:00:00,Sunday,23.801390789096118,56,sunny,3,5,3.3375579073338377,5.94,19.83
2023-01-08,22:30:00,Sunday,25.00303677277989,90,rainy,2,2,1.14355946309071,5.36,6.13
2023-01-08,23:00:00,Sunday,18.0,71,cloudy,3,4,1.036939692179974,5.15,5.34
2023-01-08,23:30:00,Sunday,25.371224891596196,63,sunny,4,5,1.2582311083938302,5.45,6.86
2023-01-09,00:00:00,Monday,24.20433669223151,82,rainy,2,4,0.34334137996415715,5.07,1.74
2023-01-09,00:30:00,Monday,28.75196893238104,87,sunny,2,3,0.9214236499133868,5.22,4.81
2023-01-09,01:00:00,Monday,29.708779878885796,47,rainy,2,2,0.4810992140476211,5.41,2.6
2023-01-09,01:30:00,Monday,37.38085419607943,69,cloudy,2,4,1.2098595289144107,5.27,6.38
2023-01-09,02:00:00,Monday,32.75211919093025,65,rainy,4,5,0.9724255155165471,5.41,5.26
2023-01-09,02:30:00,Monday,25.115481721687985,63,rainy,3,3,1.4703681380386355,5.12,2.51
2023-01-09,03:00:00,Monday,23.50792664325821,66,sunny,1,2,0.028569801708264165,5.16,1.47
2023-01-09,03:30:00,Monday,30.459595857532527,54,sunny,5,6,1.8198264533869186,5.22,9.5
2023-01-09,04:00:00,Monday,21.398833964896788,67,sunny,5,6,1.641051114764574,5.44,8.93
2023-01-09,04:30:00,Monday,37.157293829271765,50,cloudy,2,3,1.2765948454232194,5.48,7.0
2023-01-09,05:00:00,Monday,33.897200603606436,78,sunny,2,2,0.9953461663839362,5.07,5.05
2023-01-09,05:30:00,Monday,25.654121739476476,41,sunny,1,3,0.35443707678686814,5.47,1.94
2023-01-09,06:00:00,Monday,19.434327354545612,90,cloudy,5,5,5.459579296899333,5.36,9.75
2023-01-09,06:30:00,Monday,34.76936187082706,48,cloudy,2,2,1.101921952330048,5.26,5.8
2023-01-09,07:00:00,Monday,27.42730077373691,89,rainy,4,6,0.7704093085947401,5.15,3.97
2023-01-09,07:30:00,Monday,34.18908155986731,84,rainy,5,7,1.0937230079601414,5.17,5.65
2023-01-09,08:00:00,Monday,20.027861706028165,62,sunny,4,5,4.69119856614953,6.17,28.94
2023-01-09,08:30:00,Monday,25.003124885231134,72,sunny,1,2,1.3877949821895825,5.23,7.26
2023-01-09,09:00:00,Monday,28.026218498590914,58,rainy,1,1,1.028393426861743,5.05,5.19
2023-01-09,09:30:00,Monday,28.23490296882371,52,sunny,5,6,5.693329845568265,7.65,43.55
2023-01-09,10:00:00,Monday,25.74967264260378,53,sunny,3,5,3.761356916615876,6.17,23.21
2023-01-09,10:30:00,Monday,31.114249661737492,71,cloudy,5,7,5.693152807168582,7.44,42.36
2023-01-09,11:00:00,Monday,22.661897853087027,88,cloudy,4,5,4.457878729350045,6.15,27.42
2023-01-09,11:30:00,Monday,27.288102574893532,61,sunny,3,3,3.2277068146085277,6.22,20.08
2023-01-09,12:00:00,Monday,28.601478158559495,59,sunny,4,5,5.534791185895345,6.56,36.31
2023-01-09,12:30:00,Monday,30.572194170293745,72,rainy,4,6,2.5076040886602136,5.9,14.79
2023-01-09,13:00:00,Monday,31.55807439044445,44,sunny,4,6,5.615838813309875,7.61,42.74
2023-01-09,13:30:00,Monday,22.376789540810655,59,sunny,2,2,1.895140659370935,5.48,10.39
2023-01-09,14:00:00,Monday,20.32942914632189,53,cloudy,3,5,3.787943678360987,6.42,24.32
2023-01-09,14:30:00,Monday,34.38838410949255,66,sunny,2,2,3.4181477627271755,6.5,22.22
2023-01-09,15:00:00,Monday,29.661570059897958,65,sunny,2,2,2.6449493847333865,5.58,14.76
2023-01-09,15:30:00,Monday,24.25756731721723,71,rainy,4,5,2.687130804429274,5.57,14.97
2023-01-09,16:00:00,Monday,35.75575987761262,69,cloudy,1,2,0.2993375236023534,6.43,19.25
2023-01-09,16:30:00,Monday,28.578373171464293,66,cloudy,5,5,6.071199962382572,6.55,39.77
2023-01-09,17:00:00,Monday,33.89648592031913,65,cloudy,1,2,2.527097459229366,6.39,16.15
2023-01-09,17:30:00,Monday,28.337592407050543,57,rainy,4,6,2.745193139154623,6.38,17.51
2023-01-09,18:00:00,Monday,38.303739624409936,84,cloudy,5,5,8.210826350691264,7.15,58.71
2023-01-09,18:30:00,Monday,36.77670421221602,62,cloudy,5,5,7.593445298195516,7.55,57.33
2023-01-09,19:00:00,Monday,26.75517925760463,83,rainy,4,5,2.462876694688818,6.19,15.25
2023-01-09,19:30:00,Monday,32.85785475477178,86,sunny,2,2,3.300023117862614,5.68,18.74
2023-01-09,20:00:00,Monday,31.226879747925736,63,cloudy,5,5,6.003328697426321,7.51,45.08
2023-01-09,20:30:00,Monday,34.843157787661745,43,windy,5,5,3.6023334720820164,5.91,21.29
2023-01-09,21:00:00,Monday,23.17538269709948,80,windy,5,6,3.0339688849986532,5.73,17.38
2023-01-09,21:30:00,Monday,31.430257299992196,42,sunny,5,5,0.6615425200465542,7.66,50.67
2023-01-09,22:00:00,Monday,33.292122434247936,93,windy,3,3,2.5036362776459766,6.19,15.5
2023-01-09,22:30:00,Monday,19.20630256788443,82,rainy,2,2,1.3294642418738711,5.13,6.82
2023-01-09,23:00:00,Monday,22.083707436671126,69,sunny,3,4,0.9430368956490099,5.44,5.13
2023-01-09,23:30:00,Monday,18.0,86,windy,3,3,0.6395194942084012,5.42,3.47
2023-01-10,00:00:00,Tuesday,26.652965827777212,55,cloudy,4,4,0.13736540927072388,5.09,6.99
2023-01-10,00:30:00,Tuesday,31.58771127897981,46,cloudy,2,3,0.09198720274107246,5.1,4.69
2023-01-10,01:00:00,Tuesday,35.51178526048014,78,cloudy,1,1,0.895661369129971,5.14,4.6
2023-01-10,01:30:00,Tuesday,28.370473902098876,61,cloudy,2,2,0.8387851908523472,5.45,4.57
2023-01-10,02:00:00,Tuesday,36.14307772785646,80,rainy,1,1,0.43631569536917264,5.37,2.34
2023-01-10,02:30:00,Tuesday,21.099492708925542,70,windy,5,5,0.7971080197815593,5.45,4.34
2023-01-10,03:00:00,Tuesday,19.483087803224226,88,windy,1,1,0.27281480155978904,5.43,1.48
2023-01-10,03:30:00,Tuesday,27.722261505516904,52,sunny,1,3,0.5690423299113833,5.29,3.01
2023-01-10,04:00:00,Tuesday,29.920327244696537,80,sunny,1,1,0.5779119101483065,5.06,2.92
2023-01-10,04:30:00,Tuesday,27.836526259529535,80,sunny,5,7,1.627699387111497,5.37,8.74
2023-01-10,05:00:00,Tuesday,18.0,91,cloudy,5,7,1.6040156305954365,5.32,8.53
2023-01-10,05:30:00,Tuesday,27.55439980243606,68,cloudy,3,5,3.5029791615043964,5.15,6.01
2023-01-10,06:00:00,Tuesday,21.477652497475734,67,windy,1,3,0.5047244487448838,5.47,0.92
2023-01-10,06:30:00,Tuesday,31.348362744150194,83,rainy,2,4,0.5751397999331572,5.36,3.08
2023-01-10,07:00:00,Tuesday,29.83299123048424,92,cloudy,4,5,1.438700564405605,5.41,7.78
2023-01-10,07:30:00,Tuesday,23.300601068363225,58,cloudy,3,4,0.9143621249697553,5.4,4.94
2023-01-10,08:00:00,Tuesday,25.430665413316532,62,sunny,1,2,3.59381809566221,5.1,6.11
2023-01-10,08:30:00,Tuesday,22.70393239055524,86,cloudy,3,5,3.542176611796825,5.79,20.51
2023-01-10,09:00:00,Tuesday,27.68660451363414,89,rainy,1,1,1.1304973034564945,5.39,6.09
2023-01-10,09:30:00,Tuesday,32.77571160250619,47,cloudy,1,1,2.5746134313807194,6.09,15.68
2023-01-10,10:00:00,Tuesday,23.07136976832228,64,cloudy,3,3,3.3812994382976345,5.63,19.04
2023-01-10,10:30:00,Tuesday,30.520232577589223,77,cloudy,1,1,1.9924580417863489,5.23,10.42
2023-01-10,11:00:00,Tuesday,25.348711908137794,77,sunny,1,2,1.847045305283838,5.15,9.51
2023-01-10,11:30:00,Tuesday,24.03563583868828,74,sunny,4,6,4.529230380313628,6.25,28.31
2023-01-10,12:00:00,Tuesday,27.464848200227213,65,cloudy,2,3,2.5045417633029134,5.65,14.15
2023-01-10,12:30:00,Tuesday,22.82378838790313,42,sunny,5,5,5.043531637761659,7.23,36.46
2023-01-10,13:00:00,Tuesday,25.23175347326409,41,sunny,4,6,4.5417600510155465,5.54,25.16
2023-01-10,13:30:00,Tuesday,22.010610537055758,44,sunny,5,5,5.080949457181807,7.33,37.24
2023-01-10,14:00:00,Tuesday,37.82362566458195,59,sunny,5,6,6.671023701170281,6.62,44.16
2023-01-10,14:30:00,Tuesday,28.176317759858645,51,cloudy,2,3,3.0355677384641293,5.64,17.12
2023-01-10,15:00:00,Tuesday,24.50137246003707,77,cloudy,4,5,3.859569058556488,5.98,23.08
2023-01-10,15:30:00,Tuesday,29.06989955367111,55,rainy,1,1,1.189449254454291,5.04,5.99
2023-01-10,16:00:00,Tuesday,27.43835975154585,76,cloudy,2,4,3.072944492034093,6.48,19.91
2023-01-10,16:30:00,Tuesday,26.895152002333884,77,sunny,1,3,1.4233686880444063,5.16,7.34
2023-01-10,17:00:00,Tuesday,31.070833500217127,75,sunny,1,2,2.159640423366861,5.51,11.9
2023-01-10,17:30:00,Tuesday,31.787538550236526,85,cloudy,1,3,1.931080206824267,5.44,10.51
2023-01-10,18:00:00,Tuesday,25.34749426194736,68,rainy,1,1,0.6858301944948388,5.07,3.48
2023-01-10,18:30:00,Tuesday,25.1209087967766,74,sunny,4,6,5.037807663797623,7.54,37.99
2023-01-10,19:00:00,Tuesday,26.62474151424178,88,cloudy,5,5,0.576285456536723,7.45,42.93
2023-01-10,19:30:00,Tuesday,18.0,76,sunny,5,6,5.893703530727349,6.65,39.19
2023-01-10,20:00:00,Tuesday,20.42404468900724,93,sunny,4,5,4.18924726027598,5.62,23.54
2023-01-10,20:30:00,Tuesday,34.83437133722262,60,sunny,5,6,6.411419937669345,7.39,47.38
2023-01-10,21:00:00,Tuesday,36.22483856750642,60,windy,2,4,2.396555789603851,6.29,15.07
2023-01-10,21:30:00,Tuesday,26.75481980221811,67,rainy,1,1,0.9727116591316788,5.21,5.07
2023-01-10,22:00:00,Tuesday,30.882784815278832,45,sunny,1,2,2.343188686025894,6.38,14.95
2023-01-10,22:30:00,Tuesday,29.556250772717682,59,cloudy,1,1,2.0244910022268523,5.71,11.56
2023-01-10,23:00:00,Tuesday,40.0,75,cloudy,3,4,1.5839241472398036,5.32,8.43
2023-01-10,23:30:00,Tuesday,33.59787455717289,52,rainy,2,2,0.0529574291002536,5.23,2.77
2023-01-11,00:00:00,Wednesday,27.360412042596167,79,sunny,3,4,1.2515928778275724,5.19,6.5
2023-01-11,00:30:00,Wednesday,23.22229779699787,50,sunny,4,4,1.2729184241781852,5.29,6.73
2023-01-11,01:00:00,Wednesday,19.96776839871214,63,sunny,3,3,1.032583524891746,5.18,5.35
2023-01-11,01:30:00,Wednesday,29.017318179336115,58,cloudy,5,5,1.7236770982642935,5.14,8.86
2023-01-11,02:00:00,Wednesday,24.218246273578483,62,rainy,5,7,0.8754578126240654,5.29,4.63
2023-01-11,02:30:00,Wednesday,20.88873145201163,70,sunny,2,3,0.7473879167498216,5.28,3.95
2023-01-11,03:00:00,Wednesday,24.767135578787368,76,cloudy,3,3,1.1782219624605768,5.41,6.37
2023-01-11,03:30:00,Wednesday,22.592259981928024,76,rainy,3,5,0.486113537858576,5.34,2.6
2023-01-11,04:00:00,Wednesday,36.43570817536282,42,windy,1,3,0.570838603311529,5.19,2.96
2023-01-11,04:30:00,Wednesday,32.408198784747256,73,rainy,2,4,0.534121697861397,5.36,2.86
2023-01-11,05:00:00,Wednesday,27.960136793416915,68,rainy,1,1,0.26058564240874255,5.09,1.33
2023-01-11,05:30:00,Wednesday,35.39972069445013,42,cloudy,2,2,1.140521662702211,5.12,5.84
2023-01-11,06:00:00,Wednesday,28.38684153823809,54,sunny,2,4,0.8074416614926772,5.31,4.29
2023-01-11,06:30:00,Wednesday,23.69357899335868,46,sunny,3,4,1.1452949954115261,5.3,6.07
2023-01-11,07:00:00,Wednesday,35.61562038634828,42,cloudy,1,1,0.8632309211474966,5.28,4.56
2023-01-11,07:30:00,Wednesday,30.694550218423295,86,rainy,4,4,0.8840257909489869,5.33,4.71
2023-01-11,08:00:00,Wednesday,22.81376922836772,82,rainy,1,2,0.649000015595847,5.11,3.32
2023-01-11,08:30:00,Wednesday,27.04830660958196,55,cloudy,4,4,4.507441430670945,6.3,28.4
2023-01-11,09:00:00,Wednesday,23.621908733076214,84,cloudy,5,6,5.251581616675484,7.54,39.6
2023-01-11,09:30:00,Wednesday,21.086001345178317,73,cloudy,2,3,2.1645408456721964,6.03,13.05
2023-01-11,10:00:00,Wednesday,32.630887737658206,59,cloudy,1,1,2.5317931963545974,6.19,15.67
2023-01-11,10:30:00,Wednesday,37.54708320235065,83,sunny,2,4,3.9166472518801814,6.32,24.75
